,INSKUDD,UTLAN,PURRING_ANTALL_12MND,ALDER,KJONN,HAR_MOBIL,LONNSOMHET_PER_MND_TYPE
622,61.0,786.0,0,69,0,1,Good
623,62.0,876.0,0,69,0,1,Good
624,74.0,0.0,0,69,0,1,Good
625,62.0,0.0,0,69,0,1,Good
626,25.0,0.0,0,66,1,1,Good
627,13.0,0.0,0,66,1,1,Good
628,190.53660414718664,422.60150706781803,0,64,1,1,Good
629,190.53660414718664,422.60150706781803,0,64,1,1,Good
630,2.0,0.0,0,62,1,1,Good
631,2.0,0.0,0,62,1,1,Good
632,278.0,1155.0,0,58,1,1,Good
633,269.0,1151.0,0,58,1,1,Good
634,0.0,0.0,0,58,0,1,Good
635,0.0,0.0,0,58,0,1,Good
636,190.53660414718664,422.60150706781803,0,57,1,1,Good
637,190.53660414718664,422.60150706781803,0,57,1,1,Good
638,87.0,0.0,0,56,0,1,Good
639,78.0,0.0,0,56,0,1,Good
640,252.0,1446.0,0,54,1,1,Good
641,259.0,1439.0,0,54,1,1,Good
642,0.0,0.0,0,53,0,1,Bad
643,0.0,0.0,0,53,0,1,Bad
644,17.0,0.0,0,52,1,1,Good
645,16.0,0.0,0,52,1,1,Good
646,39.0,0.0,0,50,0,1,Good
647,35.0,0.0,0,50,0,1,Good
648,0.0,455.0,1,50,0,1,Good
649,0.0,454.0,1,50,0,1,Good
650,0.0,0.0,0,48,1,1,Good
651,0.0,0.0,0,48,1,1,Good
652,190.53660414718664,422.60150706781803,0,44,0,1,Good
653,190.53660414718664,422.60150706781803,0,44,0,1,Good
654,10.0,0.0,0,43,1,1,Good
655,9.0,0.0,0,43,1,1,Good
656,22.0,0.0,0,43,1,1,Good
657,12.0,0.0,0,43,1,1,Good
658,145.0,0.0,0,43,1,1,Good
659,21.0,0.0,0,43,1,1,Good
660,2.0,0.0,2,41,0,1,Good
661,2.0,0.0,2,41,0,1,Good
662,157.0,4977.0,0,39,1,1,Good
663,138.0,4966.0,0,39,1,1,Good
664,190.53660414718664,422.60150706781803,0,39,0,1,Good
665,190.53660414718664,422.60150706781803,0,39,0,1,Good
666,9.0,1429.0,0,39,1,1,Good
667,11.0,1423.0,0,39,1,1,Good
668,1.0,3576.0,0,38,1,1,Good
669,0.0,3570.0,0,38,1,1,Good
670,35.0,2030.0,0,38,1,1,Good
671,28.0,2024.0,0,38,1,1,Good
672,190.53660414718664,422.60150706781803,0,37,0,1,Good
673,190.53660414718664,422.60150706781803,0,37,0,1,Good
674,565.0,1659.0,0,37,1,1,Good
675,479.0,1639.0,0,37,1,1,Good
676,13.0,0.0,0,36,0,1,Good
677,13.0,0.0,0,36,0,1,Good
678,22.0,0.0,0,35,0,1,Good
679,55.0,0.0,0,35,0,1,Good
680,19.0,1766.0,0,34,1,1,Good
681,12.0,1774.0,0,34,1,1,Good
682,459.0,3244.0,0,34,0,1,Good
683,430.0,3234.0,0,34,0,1,Good
684,0.0,0.0,0,32,0,1,Good
685,0.0,0.0,0,32,0,1,Good
686,73.0,0.0,0,32,0,1,Good
687,76.0,0.0,0,32,0,1,Good
688,190.53660414718664,422.60150706781803,0,30,1,1,Good
689,190.53660414718664,422.60150706781803,0,30,1,1,Good
690,3.0,0.0,0,29,1,1,Bad
691,0.0,0.0,0,29,1,1,Good
692,101.0,0.0,0,29,0,1,Good
693,87.0,0.0,0,29,0,1,Good
694,190.53660414718664,422.60150706781803,0,28,0,1,Good
695,190.53660414718664,422.60150706781803,0,28,0,1,Good
696,111.0,1687.0,0,28,1,1,Good
697,108.0,1683.0,0,28,1,1,Good
698,0.0,0.0,0,27,0,1,Bad
699,0.0,0.0,0,27,0,0,Good
700,12.0,0.0,1,24,0,1,Good
701,12.0,0.0,0,24,0,1,Good
702,101.0,0.0,0,23,1,1,Good
703,96.0,0.0,0,23,1,1,Good
704,111.0,0.0,0,22,1,1,Good
705,105.0,0.0,0,22,1,1,Good
706,0.0,0.0,0,21,0,1,Good
707,0.0,0.0,0,21,0,1,Good
708,6.0,0.0,0,21,1,0,Good
709,6.0,0.0,0,21,1,0,Good
710,13.0,0.0,0,19,0,1,Good
711,13.0,0.0,0,19,0,1,Good
712,109.0,0.0,0,17,0,1,Good
713,114.0,0.0,0,17,0,1,Good
714,5.0,0.0,0,17,0,0,Good
715,5.0,0.0,0,17,0,0,Good
716,45.0,0.0,0,17,0,1,Good
717,46.0,0.0,0,17,0,1,Good
718,24.0,0.0,0,15,0,1,Good
719,24.0,0.0,0,15,0,1,Good
720,0.0,0.0,0,15,1,1,Bad
721,0.0,0.0,0,15,1,1,Good
722,54.0,0.0,0,15,1,1,Good
723,53.0,0.0,0,15,1,1,Good
724,17.0,0.0,0,12,1,0,Good
725,17.0,0.0,0,12,1,0,Good
726,13.0,0.0,0,7,1,0,Good
727,13.0,0.0,0,7,1,0,Good
728,4.0,0.0,0,4,0,1,Good
729,4.0,0.0,0,4,0,1,Good
730,60.0,0.0,0,3,1,0,Good
731,61.0,0.0,0,3,1,0,Good
732,14.0,0.0,0,3,0,0,Good
733,14.0,0.0,0,3,0,0,Good
734,21.0,0.0,0,2,1,0,Good
735,22.0,0.0,0,2,1,0,Good
736,1397.0,0.0,0,87,1,1,Good
737,1401.0,0.0,0,87,1,1,Good
738,2411.0,0.0,0,85,1,1,Good
739,2399.0,0.0,0,85,1,1,Good
740,170.0,719.0,0,81,1,1,Good
741,170.0,719.0,0,81,1,1,Good
742,167.0,0.0,0,79,0,1,Good
743,264.0,0.0,0,79,0,1,Good
744,9.0,505.0,0,77,1,1,Good
745,21.0,502.0,0,77,1,1,Good
746,8.0,697.0,0,75,0,1,Good
747,11.0,693.0,0,75,0,1,Good
748,494.0,0.0,0,73,0,1,Good
749,495.0,0.0,0,73,0,1,Good
750,533.0,0.0,0,73,0,1,Good
751,552.0,0.0,0,73,0,1,Good
752,1109.0,0.0,0,72,0,0,Good
753,1113.0,0.0,0,72,0,0,Good
754,500.0,0.0,0,72,1,1,Good
755,508.0,0.0,0,72,1,1,Good
756,1230.0,251.0,0,72,1,1,Good
757,1259.0,243.0,0,72,1,1,Good
758,190.53660414718664,422.60150706781803,0,69,1,1,Good
759,190.53660414718664,422.60150706781803,0,69,1,1,Good
760,190.53660414718664,422.60150706781803,0,67,1,0,Good
761,190.53660414718664,422.60150706781803,0,67,1,0,Good
762,1.0,0.0,0,66,0,1,Good
763,1.0,0.0,0,66,0,1,Good
764,581.0,0.0,0,64,0,1,Good
765,573.0,0.0,0,64,0,1,Good
766,0.0,0.0,0,63,1,1,Good
767,0.0,0.0,0,63,1,1,Good
768,0.0,0.0,0,63,1,1,Good
769,0.0,0.0,0,63,1,1,Good
770,0.0,199.0,0,62,0,1,Good
771,0.0,195.0,0,62,0,1,Good
772,5.0,0.0,0,59,1,1,Good
773,1.0,0.0,0,59,1,1,Good
774,190.53660414718664,422.60150706781803,0,59,1,0,Good
775,190.53660414718664,422.60150706781803,0,59,1,0,Good
776,1035.0,0.0,0,59,1,1,Good
777,1069.0,0.0,0,59,1,1,Good
778,0.0,0.0,0,58,0,1,Good
779,1.0,0.0,0,58,0,1,Good
780,0.0,0.0,0,57,1,1,Good
781,0.0,0.0,0,57,1,1,Good
782,0.0,0.0,0,55,0,0,Good
783,0.0,0.0,0,55,0,0,Good
784,0.0,0.0,0,55,0,1,Good
785,0.0,0.0,0,55,0,1,Bad
786,14.0,1368.0,0,55,1,1,Good
787,8.0,1365.0,0,55,1,1,Good
788,190.53660414718664,422.60150706781803,0,54,1,1,Good
789,190.53660414718664,422.60150706781803,0,54,1,1,Good
790,3.0,5698.0,10,54,1,1,Good
791,13.0,5689.0,9,54,1,1,Good
792,0.0,0.0,0,53,0,1,Good
793,0.0,0.0,0,53,0,1,Bad
794,1.0,0.0,0,52,0,1,Good
795,4.0,0.0,0,52,0,1,Good
796,190.53660414718664,422.60150706781803,0,50,0,1,Good
797,190.53660414718664,422.60150706781803,0,50,0,1,Good
798,0.0,234.0,4,50,1,1,Good
799,0.0,234.0,4,50,1,1,Good
800,190.53660414718664,422.60150706781803,0,49,0,1,Good
801,190.53660414718664,422.60150706781803,0,49,0,1,Good
802,0.0,0.0,0,47,1,1,Bad
803,0.0,0.0,0,47,1,1,Bad
804,190.53660414718664,422.60150706781803,0,46,0,1,Good
805,190.53660414718664,422.60150706781803,0,46,0,1,Good
806,27.0,2571.0,0,45,1,1,Good
807,36.0,2569.0,0,45,1,1,Good
808,0.0,0.0,1,44,1,1,Good
809,4.0,0.0,1,44,1,1,Good
810,1.0,0.0,0,44,1,1,Good
811,1.0,0.0,0,44,1,1,Good
812,15.0,0.0,0,44,0,1,Good
813,22.0,0.0,0,44,0,1,Good
814,0.0,0.0,0,43,1,1,Good
815,0.0,0.0,0,43,1,1,Good
816,190.53660414718664,422.60150706781803,0,41,1,1,Good
817,190.53660414718664,422.60150706781803,0,41,1,1,Good
818,62.0,6968.0,0,38,1,1,Good
819,2.0,6950.0,0,38,1,1,Good
820,0.0,0.0,0,36,1,1,Bad
821,0.0,0.0,0,36,1,1,Bad
822,291.0,1918.0,0,35,1,1,Good
823,298.0,1918.0,0,35,1,1,Good
824,0.0,0.0,0,34,0,1,Good
825,0.0,0.0,0,34,0,1,Good
826,239.0,3411.0,0,34,1,1,Good
827,49.0,3394.0,0,34,1,1,Good
828,9.0,0.0,4,33,0,1,Good
829,6.0,0.0,3,33,0,1,Good
830,8.0,2271.0,0,33,1,1,Good
831,2.0,2265.0,0,33,1,1,Good
832,163.0,0.0,0,31,0,1,Good
833,165.0,0.0,0,31,0,1,Good
834,587.0,0.0,0,31,1,1,Good
835,574.0,0.0,0,31,1,1,Good
836,0.0,0.0,0,29,1,1,Good
837,1.0,0.0,0,29,1,1,Good
838,185.0,2264.0,0,29,0,1,Good
839,192.0,2260.0,0,29,0,1,Good
840,51.0,0.0,0,28,1,1,Good
841,37.0,0.0,0,28,1,1,Good
842,190.53660414718664,422.60150706781803,0,28,0,1,Good
843,190.53660414718664,422.60150706781803,0,28,0,1,Good
844,2.0,0.0,0,28,0,1,Good
845,0.0,0.0,0,28,0,1,Good
846,0.0,0.0,0,25,0,1,Good
847,0.0,0.0,0,24,1,1,Good
848,0.0,0.0,0,24,1,1,Good
849,0.0,0.0,0,24,0,1,Good
850,0.0,0.0,0,24,0,1,Good
851,97.0,0.0,0,23,1,1,Good
852,93.0,0.0,0,23,1,1,Good
853,0.0,0.0,0,23,0,1,Good
854,3.0,0.0,0,23,0,1,Good
855,44.0,0.0,0,20,1,1,Bad
856,37.0,0.0,0,20,1,1,Bad
857,0.0,0.0,0,20,0,1,Good
858,0.0,0.0,0,20,0,1,Good
859,41.0,0.0,0,16,1,1,Good
860,41.0,0.0,0,16,1,1,Good
861,15.0,0.0,0,16,1,0,Good
862,15.0,0.0,0,16,1,0,Good
863,39.0,0.0,0,15,1,1,Good
864,33.0,0.0,0,15,1,1,Good
865,34.0,0.0,0,11,1,0,Good
866,34.0,0.0,0,11,1,0,Good
867,14.0,0.0,0,11,0,1,Good
868,15.0,0.0,0,11,0,1,Good
869,3.0,0.0,0,10,1,0,Good
870,0.0,0.0,0,10,1,0,Bad
871,0.0,0.0,0,9,0,0,Good
872,0.0,0.0,0,9,0,0,Good
873,9.0,0.0,0,8,1,0,Good
874,9.0,0.0,0,8,1,0,Good
875,0.0,0.0,0,5,0,0,Bad
876,0.0,0.0,0,5,0,0,Bad
877,20.0,0.0,0,5,0,0,Good
878,20.0,0.0,0,5,0,0,Good
879,13.0,0.0,0,4,1,0,Good
880,13.0,0.0,0,4,1,0,Good
881,172.0,0.0,0,94,1,0,Good
882,172.0,0.0,0,94,1,0,Good
883,0.0,0.0,0,89,1,0,Bad
884,0.0,0.0,0,89,1,0,Bad
885,266.0,0.0,0,86,0,1,Good
886,265.0,0.0,0,86,0,1,Good
887,2724.0,0.0,0,86,0,1,Good
888,2345.0,0.0,0,86,0,1,Good
889,229.0,0.0,0,81,0,1,Good
890,237.0,0.0,0,81,0,1,Good
891,928.0,0.0,0,80,1,1,Good
892,926.0,0.0,0,80,1,1,Good
893,2558.0,0.0,0,76,0,1,Good
894,2569.0,0.0,0,76,0,1,Good
895,1911.0,0.0,0,73,1,1,Good
896,1914.0,0.0,0,73,1,1,Good
897,342.0,235.0,0,71,1,1,Good
898,337.0,231.0,0,71,1,1,Good
899,427.0,0.0,0,70,1,1,Good
900,421.0,0.0,0,70,1,1,Good
901,32.0,1797.0,0,68,1,1,Good
902,19.0,1826.0,0,68,1,1,Good
903,170.0,0.0,0,67,0,1,Good
904,166.0,0.0,0,67,0,1,Good
905,540.0,0.0,0,63,0,1,Good
906,532.0,0.0,0,63,0,1,Good
907,58.0,47.0,0,62,0,1,Good
908,57.0,44.0,0,62,0,1,Good
909,190.53660414718664,422.60150706781803,0,60,1,1,Good
910,190.53660414718664,422.60150706781803,0,60,1,1,Good
911,5286.0,0.0,0,58,1,1,Good
912,5210.0,0.0,0,58,1,1,Good
913,10.0,0.0,0,58,0,1,Good
914,15.0,0.0,0,58,0,1,Good
915,190.53660414718664,422.60150706781803,0,58,1,1,Good
916,190.53660414718664,422.60150706781803,0,58,1,1,Good
917,190.53660414718664,422.60150706781803,0,58,0,1,Good
918,190.53660414718664,422.60150706781803,0,58,0,1,Good
919,62.0,0.0,0,56,0,1,Good
920,76.0,0.0,0,56,0,1,Good
921,0.0,0.0,0,55,0,1,Good
922,0.0,0.0,0,55,0,1,Good
923,3.0,0.0,0,54,0,1,Good
924,3.0,0.0,0,54,0,1,Good
925,190.53660414718664,422.60150706781803,0,53,0,1,Good
926,190.53660414718664,422.60150706781803,0,53,0,1,Good
927,5.0,128.0,0,52,0,1,Good
928,2.0,126.0,0,52,0,1,Good
929,69.0,0.0,0,51,1,1,Good
930,69.0,0.0,0,51,1,1,Good
931,476.0,0.0,0,50,0,1,Good
932,478.0,0.0,0,50,0,1,Good
933,0.0,0.0,0,50,1,1,Good
934,0.0,0.0,0,50,1,1,Good
935,12.0,0.0,2,50,0,1,Good
936,10.0,0.0,3,50,0,1,Good
937,0.0,0.0,0,47,1,1,Bad
938,0.0,0.0,0,47,1,1,Bad
939,11.0,0.0,0,46,1,0,Good
940,11.0,0.0,0,46,1,1,Good
941,271.0,0.0,0,46,0,1,Good
942,278.0,0.0,0,46,0,1,Good
943,10.0,0.0,0,46,0,1,Good
944,2.0,0.0,0,46,0,1,Good
945,0.0,0.0,0,44,1,1,Bad
946,0.0,0.0,0,44,1,1,Bad
947,0.0,0.0,0,41,1,1,Good
948,0.0,0.0,0,41,1,1,Good
949,190.53660414718664,422.60150706781803,0,41,0,0,Good
950,190.53660414718664,422.60150706781803,0,41,0,0,Good
951,303.0,1635.0,0,40,0,1,Good
952,668.0,1629.0,0,40,0,1,Good
953,0.0,0.0,0,39,1,1,Good
954,41.0,0.0,0,37,0,1,Good
955,46.0,0.0,0,37,0,1,Good
956,117.0,3409.0,0,37,1,1,Good
957,208.0,3401.0,0,37,1,1,Good
958,7.0,0.0,0,32,0,1,Good
959,6.0,0.0,0,32,0,1,Good
960,42.0,47.0,0,30,1,1,Good
961,55.0,42.0,0,30,1,1,Good
962,0.0,0.0,0,30,1,1,Bad
963,0.0,0.0,0,30,1,1,Good
964,106.0,1701.0,0,27,1,1,Good
965,96.0,1713.0,0,27,1,1,Good
966,330.0,1348.0,0,24,0,1,Good
967,244.0,1345.0,0,24,0,1,Good
968,26.0,10.0,0,22,0,1,Good
969,27.0,8.0,0,22,0,1,Good
970,26.0,0.0,0,19,1,1,Good
971,21.0,0.0,0,19,1,1,Good
972,10.0,0.0,0,19,1,1,Good
973,3.0,0.0,0,19,1,1,Good
974,0.0,0.0,0,17,0,1,Bad
975,0.0,0.0,0,17,0,1,Bad
976,13.0,0.0,0,9,1,0,Good
977,13.0,0.0,0,9,1,0,Good
978,4.0,0.0,0,9,0,0,Good
979,7.0,0.0,0,9,0,0,Good
980,14.0,0.0,0,3,0,0,Good
981,14.0,0.0,0,3,0,0,Good
982,1341.0,0.0,0,90,1,0,Good
983,1345.0,0.0,0,90,1,0,Good
984,3.0,0.0,0,84,0,1,Good
985,4.0,0.0,0,84,0,1,Good
986,1954.0,0.0,0,78,0,0,Good
987,1965.0,0.0,0,78,0,0,Good
988,56.0,0.0,0,76,1,0,Good
989,57.0,0.0,0,76,1,0,Good
990,204.0,1631.0,0,73,1,1,Good
991,54.0,1635.0,0,73,1,1,Good
992,104.0,0.0,0,72,0,1,Good
993,104.0,0.0,0,72,0,1,Good
994,814.0,0.0,0,72,0,1,Good
995,812.0,0.0,0,72,0,1,Good
996,46.0,0.0,0,70,0,1,Good
997,30.0,0.0,0,70,0,1,Good
998,512.0,0.0,0,70,0,0,Good
999,516.0,0.0,0,70,0,0,Good
1000,8.0,0.0,0,65,1,1,Good
1001,2.0,0.0,0,65,1,1,Good
1002,49.0,1792.0,2,64,0,1,Good
1003,36.0,1783.0,0,64,0,1,Good
1004,96.0,100.0,0,63,0,1,Good
1005,102.0,96.0,0,63,0,1,Good
1006,0.0,0.0,0,61,0,1,Good
1007,0.0,0.0,0,61,0,1,Good
1008,0.0,0.0,0,60,1,1,Good
1009,0.0,0.0,0,60,1,1,Good
1010,82.0,0.0,0,59,1,1,Good
1011,82.0,0.0,0,59,1,1,Good
1012,459.0,0.0,0,59,1,1,Good
1013,474.0,0.0,0,59,1,1,Good
1014,82.0,0.0,0,58,0,1,Good
1015,85.0,0.0,0,58,0,1,Good
1016,55.0,847.0,0,58,1,1,Good
1017,56.0,845.0,0,58,1,1,Good
1018,9.0,0.0,0,57,0,1,Good
1019,7.0,0.0,0,57,0,1,Good
1020,1268.0,0.0,0,57,1,1,Good
1021,1255.0,0.0,0,57,1,1,Good
1022,116.0,673.0,0,56,1,1,Good
1023,105.0,668.0,0,56,1,1,Good
1024,342.0,2391.0,0,55,1,1,Good
1025,289.0,2950.0,0,55,1,1,Good
1026,4.0,3239.0,0,54,1,1,Good
1027,1.0,3178.0,0,54,1,1,Good
1028,51.0,0.0,0,53,1,1,Good
1029,51.0,0.0,0,53,1,1,Good
1030,29.0,984.0,0,53,1,1,Good
1031,33.0,979.0,0,53,1,1,Good
1032,190.53660414718664,422.60150706781803,0,52,1,1,Good
1033,190.53660414718664,422.60150706781803,0,52,1,1,Good
1034,49.0,1168.0,0,52,1,1,Good
1035,16.0,1165.0,0,52,1,1,Good
1036,52.0,0.0,0,51,0,1,Good
1037,52.0,0.0,0,51,0,1,Good
1038,87.0,567.0,0,50,1,1,Good
1039,81.0,566.0,0,50,1,1,Good
1040,0.0,0.0,0,48,1,1,Good
1041,0.0,0.0,0,48,1,1,Good
1042,5.0,1.0,0,47,0,1,Good
1043,0.0,0.0,0,47,0,1,Good
1044,190.53660414718664,422.60150706781803,0,47,1,1,Good
1045,190.53660414718664,422.60150706781803,0,47,1,1,Good
1046,0.0,0.0,0,46,1,1,Good
1047,0.0,0.0,0,46,1,1,Good
1048,190.53660414718664,422.60150706781803,0,45,1,0,Bad
1049,190.53660414718664,422.60150706781803,0,45,1,0,Good
1050,320.0,0.0,0,45,0,1,Good
1051,331.0,0.0,0,45,0,1,Good
1052,190.53660414718664,422.60150706781803,0,45,1,1,Bad
1053,190.53660414718664,422.60150706781803,0,51,1,1,Bad
1054,13.0,3727.0,0,45,1,1,Good
1055,5.0,3727.0,0,45,1,1,Good
1056,133.0,0.0,0,44,0,1,Good
1057,131.0,0.0,0,44,0,1,Good
1058,0.0,0.0,0,44,1,1,Bad
1059,0.0,0.0,0,44,1,1,Bad
1060,329.0,0.0,0,43,0,1,Good
1061,325.0,0.0,0,43,0,1,Good
1062,1.0,0.0,0,43,0,1,Good
1063,1.0,0.0,0,43,0,1,Good
1064,0.0,0.0,0,41,0,1,Good
1065,0.0,0.0,0,41,0,1,Good
1066,190.53660414718664,422.60150706781803,0,39,1,1,Good
1067,190.53660414718664,422.60150706781803,0,39,1,1,Good
1068,1.0,0.0,0,39,1,0,Good
1069,1.0,0.0,0,39,1,0,Good
1070,190.53660414718664,422.60150706781803,0,35,0,0,Good
1071,190.53660414718664,422.60150706781803,0,35,0,0,Good
1072,1.0,0.0,0,35,1,1,Good
1073,1.0,0.0,0,35,1,1,Good
1074,0.0,0.0,0,34,1,1,Good
1075,27.0,0.0,0,34,1,1,Good
1076,0.0,0.0,0,31,0,0,Good
1077,2.0,0.0,0,30,0,1,Good
1078,1.0,0.0,0,30,0,1,Good
1079,0.0,0.0,0,28,0,1,Bad
1080,0.0,0.0,0,28,0,1,Bad
1081,1123.0,0.0,0,27,0,0,Good
1082,1124.0,0.0,0,27,0,0,Good
1083,129.0,0.0,0,24,0,1,Bad
1084,117.0,0.0,0,24,0,1,Bad
1085,201.0,0.0,0,24,1,1,Good
1086,203.0,0.0,0,24,1,1,Good
1087,0.0,0.0,0,23,1,1,Bad
1088,0.0,0.0,0,23,1,1,Bad
1089,68.0,0.0,0,18,0,1,Good
1090,84.0,0.0,0,18,0,1,Good
1091,0.0,0.0,0,14,0,1,Good
1092,0.0,0.0,0,14,0,1,Bad
1093,18.0,0.0,0,9,0,0,Good
1094,19.0,0.0,0,9,0,0,Good
1095,190.53660414718664,422.60150706781803,0,91,1,0,Good
1096,190.53660414718664,422.60150706781803,0,91,1,0,Good
1097,1465.0,0.0,0,84,1,0,Good
1098,1467.0,0.0,0,84,1,0,Good
1099,69.0,0.0,0,82,0,1,Good
1100,28.0,0.0,0,82,0,1,Good
1101,71.0,243.0,0,75,0,1,Good
1102,72.0,242.0,0,75,0,1,Good
1103,163.0,737.0,0,73,0,1,Good
1104,165.0,732.0,0,73,0,1,Good
1105,109.0,0.0,0,73,1,1,Good
1106,42.0,125.0,0,73,1,1,Good
1107,48.0,0.0,0,70,0,1,Good
1108,32.0,0.0,0,70,0,1,Good
1109,2.0,0.0,0,69,0,1,Good
1110,2.0,0.0,0,69,0,1,Good
1111,154.0,0.0,0,66,1,0,Good
1112,154.0,0.0,0,66,1,0,Good
1113,9.0,0.0,0,66,0,1,Good
1114,8.0,0.0,0,66,0,1,Good
1115,98.0,306.0,0,65,1,1,Good
1116,103.0,294.0,0,65,1,1,Good
1117,68.0,21.0,0,65,0,1,Good
1118,64.0,18.0,0,65,0,1,Good
1119,0.0,0.0,0,63,0,1,Good
1120,0.0,0.0,0,63,0,1,Good
1121,216.0,483.0,0,63,1,1,Good
1122,142.0,473.0,0,63,1,1,Good
1123,200.0,944.0,0,62,1,1,Good
1124,233.0,934.0,0,62,1,1,Good
1125,190.53660414718664,422.60150706781803,0,61,0,0,Good
1126,190.53660414718664,422.60150706781803,0,61,0,0,Good
1127,11.0,1830.0,0,60,1,1,Good
1128,39.0,1828.0,0,60,1,1,Good
1129,55.0,0.0,0,60,0,0,Good
1130,55.0,0.0,0,60,0,0,Good
1131,190.53660414718664,422.60150706781803,0,59,1,0,Good
1132,190.53660414718664,422.60150706781803,0,59,1,0,Good
1133,165.0,1602.0,0,58,0,1,Good
1134,155.0,1599.0,0,58,0,1,Good
1135,15.0,0.0,0,57,1,1,Good
1136,5.0,0.0,0,57,1,1,Good
1137,190.53660414718664,422.60150706781803,0,55,0,0,Good
1138,190.53660414718664,422.60150706781803,0,55,0,0,Good
1139,0.0,0.0,0,54,1,1,Good
1140,0.0,0.0,0,54,1,1,Good
1141,16.0,286.0,0,54,1,1,Good
1142,15.0,283.0,0,54,1,1,Good
1143,324.0,472.0,0,53,1,1,Good
1144,292.0,469.0,0,53,1,1,Good
1145,108.0,1402.0,0,52,1,1,Good
1146,95.0,1399.0,0,52,1,1,Good
1147,626.0,1141.0,0,52,0,1,Good
1148,619.0,1139.0,0,52,0,1,Good
1149,0.0,0.0,0,51,1,1,Bad
1150,0.0,0.0,0,51,1,1,Bad
1151,190.53660414718664,422.60150706781803,0,50,0,0,Good
1152,190.53660414718664,422.60150706781803,0,50,0,0,Good
1153,46.0,2040.0,0,50,1,1,Good
1154,46.0,2035.0,0,50,1,1,Good
1155,0.0,0.0,0,49,0,1,Good
1156,0.0,0.0,0,49,0,1,Good
1157,0.0,0.0,0,49,0,1,Good
1158,0.0,0.0,0,49,0,1,Bad
1159,0.0,0.0,0,49,1,1,Good
1160,0.0,0.0,0,49,1,1,Good
1161,50.0,0.0,0,48,1,1,Good
1162,19.0,0.0,0,48,1,1,Good
1163,190.53660414718664,422.60150706781803,0,45,0,1,Good
1164,190.53660414718664,422.60150706781803,0,45,0,1,Good
1165,1606.0,0.0,0,45,0,1,Good
1166,1572.0,0.0,0,45,0,1,Good
1167,1.0,0.0,0,45,0,1,Good
1168,0.0,0.0,0,45,0,1,Good
1169,0.0,0.0,0,45,1,1,Good
1170,0.0,0.0,0,45,1,1,Bad
1171,190.53660414718664,422.60150706781803,0,43,0,0,Good
1172,190.53660414718664,422.60150706781803,0,43,0,0,Good
1173,1.0,0.0,0,43,1,1,Good
1174,15.0,0.0,0,43,1,1,Good
1175,0.0,0.0,0,43,1,1,Good
1176,30.0,0.0,0,43,1,1,Good
1177,190.53660414718664,422.60150706781803,0,42,0,1,Good
1178,190.53660414718664,422.60150706781803,0,42,0,1,Good
1179,113.0,0.0,0,41,0,1,Good
1180,108.0,0.0,0,41,0,1,Good
1181,30.0,0.0,1,38,0,1,Good
1182,26.0,0.0,1,38,0,1,Good
1183,23.0,3230.0,0,35,0,1,Good
1184,8.0,3224.0,0,35,0,1,Good
1185,0.0,0.0,0,34,1,1,Good
1186,0.0,0.0,0,34,1,1,Good
1187,72.0,0.0,0,33,1,1,Good
1188,68.0,0.0,0,33,1,1,Good
1189,33.0,0.0,0,31,0,1,Bad
1190,34.0,0.0,0,31,0,1,Bad
1191,17.0,1778.0,0,31,1,1,Good
1192,16.0,1775.0,0,31,1,1,Good
1193,190.53660414718664,422.60150706781803,0,28,0,1,Good
1194,190.53660414718664,422.60150706781803,0,28,0,1,Good
1195,190.53660414718664,422.60150706781803,0,27,1,1,Good
1196,190.53660414718664,422.60150706781803,0,27,1,1,Good
1197,0.0,0.0,0,26,0,1,Good
1198,0.0,0.0,0,26,0,1,Good
1199,190.53660414718664,422.60150706781803,0,26,0,1,Good
1200,190.53660414718664,422.60150706781803,0,26,0,1,Good
1201,0.0,0.0,0,26,1,1,Good
1202,83.0,1000.0,0,26,0,1,Good
1203,82.0,997.0,0,26,0,1,Good
1204,62.0,0.0,0,23,1,1,Bad
1205,65.0,0.0,0,23,1,1,Bad
1206,298.0,0.0,0,23,1,1,Good
1207,303.0,0.0,0,23,1,1,Good
1208,131.0,0.0,0,22,1,1,Good
1209,127.0,0.0,0,22,1,1,Good
1210,190.53660414718664,422.60150706781803,0,21,1,1,Good
1211,190.53660414718664,422.60150706781803,0,21,1,1,Good
1212,9.0,0.0,0,15,1,0,Good
1213,9.0,0.0,0,15,1,0,Good
1214,5.0,0.0,0,11,0,0,Good
1215,5.0,0.0,0,11,0,0,Good
1216,129.0,0.0,0,10,0,0,Good
1217,122.0,0.0,0,10,0,0,Good
1218,17.0,0.0,0,9,1,0,Good
1219,17.0,0.0,0,9,1,0,Good
1220,0.0,0.0,0,7,0,0,Bad
1221,0.0,0.0,0,7,0,0,Bad
1222,28.0,0.0,0,6,1,0,Good
1223,29.0,0.0,0,6,1,0,Good
1224,190.53660414718664,422.60150706781803,0,90,1,1,Good
1225,190.53660414718664,422.60150706781803,0,90,1,1,Good
1226,342.0,0.0,0,88,1,1,Good
1227,343.0,0.0,0,88,1,1,Good
1228,77.0,720.0,0,82,1,1,Good
1229,82.0,720.0,0,82,1,1,Good
1230,77.0,0.0,0,81,1,1,Good
1231,80.0,0.0,0,81,1,1,Good
1232,51.0,0.0,0,80,0,1,Good
1233,48.0,0.0,0,80,0,1,Good
1234,77.0,0.0,0,77,0,1,Good
1235,75.0,0.0,0,77,0,1,Good
