TID_ID	BK_SB1_SELSKAP_ID	KUNDE_ID	INSKUDD	UTLAN	LANGTIDSOVERVAKET_FLG	PURRING_ANTALL_12MND	LO_MEDLEM_FLG	FAM_VOKSNE_ANT	FAM_BARN_ANT	ANT_INNLOGGINGER_MOBILBANK	ANT_INNLOGGINGER_NETTBANK	LONNSOMHET_PER_MND
20190430	2096	7319	143	0	0	NULL	1	NULL	NULL	NULL	NULL	503
20190329	2096	5212	87	3183	0	NULL	1	2	0	0	9	2869
20190430	2096	3405	1615	0	0	NULL	0	2	0	0	7	1381
20190329	2096	16725	3	2466	0	1	0	2	0	43	2	2913
20190329	2096	18649	164	0	0	NULL	0	NULL	NULL	NULL	NULL	308
20190430	2096	16592	29	0	0	NULL	0	NULL	NULL	48	0	223
20190329	2096	9244	442	0	0	NULL	0	NULL	NULL	8	0	437
20190329	2096	13360	186	0	0	NULL	0	2	0	0	4	352
20190329	2096	2062	167	0	0	NULL	0	NULL	NULL	44	1	605
20190329	2096	13934	537	0	0	NULL	1	NULL	NULL	44	1	409
20190329	2096	5921	303	0	0	NULL	1	NULL	NULL	NULL	NULL	823
20190329	2096	19894	83	1855	0	NULL	0	1	2	0	3	1633
20190329	2096	13609	649	2250	0	NULL	0	2	0	0	13	4247
20190329	2096	15774	24	0	0	NULL	0	2	2	NULL	NULL	24
20190329	2096	18364	20	5456	0	NULL	0	NULL	NULL	0	2	9227
20190430	2096	6777	3	0	0	NULL	0	NULL	NULL	44	1	250
20190430	2096	20349	1222	2632	0	NULL	0	2	0	0	0	3838
20190329	2096	754	7	464	0	NULL	0	2	0	11	1	1028
20190329	2096	11094	464	1547	0	NULL	1	2	0	0	14	1502
20190329	2096	8094	59	0	0	NULL	1	NULL	NULL	55	0	201
20190329	2096	11221	50	398	0	NULL	1	NULL	NULL	0	0	1252
20190430	2096	11357	0	0	0	NULL	0	NULL	NULL	2	0	10
20190430	2096	9894	24	606	0	NULL	1	2	0	4	0	1052
20190430	2096	19685	155	1395	0	NULL	0	1	3	5	0	1526
20190329	2096	16124	36	0	0	NULL	0	1	2	NULL	NULL	35
20190430	2096	3273	136	0	0	NULL	0	NULL	NULL	NULL	NULL	230
20190430	2096	7791	505	0	0	NULL	0	NULL	NULL	0	1	918
20190430	2096	17250	46	4617	0	0	0	2	0	0	3	4037
20190430	2096	15274	17	0	0	NULL	1	2	0	NULL	NULL	31
20190329	2096	894	104	0	0	NULL	0	NULL	NULL	14	0	115
20190329	2096	16111	NULL	NULL	0	NULL	1	NULL	NULL	NULL	NULL	2
20190329	2096	128	1100	0	0	NULL	0	NULL	NULL	0	3	574
20190430	2096	10365	3	37	0	0	0	NULL	NULL	47	1	386
20190430	2096	1801	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	17099	85	0	0	NULL	1	NULL	NULL	NULL	NULL	135
20190430	2096	10449	56	1605	0	NULL	0	1	1	13	0	1649
20190329	2096	12669	228	2512	0	NULL	0	2	0	9	2	465
20190430	2096	14414	458	0	0	NULL	1	NULL	NULL	NULL	NULL	702
20190430	2096	9152	1853	0	0	NULL	0	NULL	NULL	NULL	NULL	1876
20190329	2096	9763	365	0	0	NULL	0	NULL	NULL	0	2	593
20190329	2096	9947	221	0	0	0	1	2	0	0	6	554
20190430	2096	3493	20	0	0	NULL	0	NULL	NULL	0	0	33
20190430	2096	8302	36	0	0	NULL	0	NULL	NULL	44	1	124
20190430	2096	15255	0	0	0	NULL	0	NULL	NULL	19	1	36
20190430	2096	2533	1	0	0	NULL	0	NULL	NULL	158	0	19
20190329	2096	5088	6	0	0	NULL	0	NULL	NULL	0	6	286
20190430	2096	19765	414	196	0	0	1	2	0	NULL	NULL	927
20190430	2096	10984	52	0	0	NULL	0	NULL	NULL	21	0	24
20190329	2096	19210	0	0	0	NULL	0	NULL	NULL	19	1	10
20190329	2096	13958	126	0	0	NULL	0	NULL	NULL	NULL	NULL	826
20190430	2096	9075	17	0	0	NULL	0	2	2	NULL	NULL	17
20190430	2096	7667	11	0	0	0	0	2	1	10	2	103
20190430	2096	10753	4	0	0	NULL	0	2	0	33	0	18
20190329	2096	17984	188	3112	0	NULL	0	NULL	NULL	11	6	410
20190329	2096	1912	79	0	0	NULL	0	NULL	NULL	27	0	223
20190430	2096	9703	20	1440	0	NULL	1	NULL	NULL	0	2	1631
20190430	2096	11590	9	550	0	NULL	0	2	0	0	15	654
20190430	2096	16784	2	3957	0	NULL	0	2	0	0	0	-975
20190329	2096	17717	38	0	0	NULL	0	2	2	NULL	NULL	38
20190329	2096	10515	83	1398	0	NULL	1	NULL	NULL	47	4	1510
20190430	2096	17657	0	0	0	NULL	0	NULL	NULL	113	0	10
20190430	2096	8755	3	0	0	NULL	0	NULL	NULL	59	0	29
20190329	2096	17804	1438	1398	0	1	0	2	0	2	1	3157
20190329	2096	7048	0	0	0	NULL	0	2	2	0	150	46
20190329	2096	20201	118	3232	0	1	1	2	0	90	6	1627
20190430	2096	18506	147	0	0	NULL	1	2	3	54	1	378
20190329	2096	6576	108	0	0	NULL	0	2	0	0	1	211
20190430	2096	15800	57	529	0	NULL	1	2	0	45	7	854
20190329	2096	2993	451	0	0	NULL	1	2	0	0	3	843
20190430	2096	4554	1	1975	0	NULL	1	2	1	44	0	2023
20190430	2096	9312	13	0	0	NULL	0	2	4	NULL	NULL	14
20190430	2096	17480	4	2	0	NULL	0	2	0	17	1	224
20190430	2096	11855	0	1012	0	2	0	2	2	38	1	668
20190329	2096	19619	346	951	0	0	0	2	0	0	11	4016
20190430	2096	6104	421	1038	0	NULL	0	NULL	NULL	0	8	1740
20190329	2096	3394	53	1085	0	NULL	0	NULL	NULL	NULL	NULL	585
20190430	2096	14890	214	1869	0	NULL	1	2	0	6	0	523
20190430	2096	12644	76	0	0	NULL	1	2	0	0	1	408
20190430	2096	7415	0	0	0	NULL	0	NULL	NULL	0	0	15
20190329	2096	14001	193	0	0	NULL	0	NULL	NULL	0	16	354
20190430	2096	16973	47	0	0	NULL	0	NULL	NULL	0	4	169
20190430	2096	2497	14	313	0	NULL	1	NULL	NULL	27	1	391
20190430	2096	12513	278	0	0	NULL	1	NULL	NULL	43	0	43
20190329	2096	227	22	0	0	NULL	0	NULL	NULL	NULL	NULL	246
20190329	2096	19632	269	0	0	NULL	0	2	0	5	0	769
20190430	2096	8263	2	0	0	NULL	0	NULL	NULL	NULL	NULL	5
20190430	2096	11876	98	0	0	NULL	1	NULL	NULL	NULL	NULL	145
20190329	2096	1070	579	637	0	NULL	1	NULL	NULL	0	8	1367
20190329	2096	1857	30	0	0	NULL	0	NULL	NULL	35	0	43
20190329	2096	13824	169	0	0	NULL	0	NULL	NULL	18	0	-70
20190430	2096	5978	12	1621	0	NULL	1	NULL	NULL	0	1	47
20190430	2096	18494	22	0	0	NULL	0	NULL	NULL	0	0	36
20190329	2096	611	298	0	0	NULL	1	NULL	NULL	18	0	71
20190329	2096	1698	12	0	0	NULL	0	NULL	NULL	0	2	44
20190329	2096	1146	7	0	0	NULL	0	1	1	5	0	35
20190430	2096	17109	3	0	0	NULL	0	NULL	NULL	NULL	NULL	6
20190329	2096	12575	62	1447	0	0	0	NULL	NULL	35	2	1919
20190329	2096	18338	1093	0	0	NULL	0	2	0	NULL	NULL	1007
20190430	2096	16464	19	0	0	NULL	0	NULL	NULL	NULL	NULL	32
20190430	2096	12139	55	2628	0	NULL	0	NULL	NULL	25	0	645
20190430	2096	2841	32	0	0	NULL	0	2	2	NULL	NULL	33
20190329	2096	15829	846	990	0	NULL	0	NULL	NULL	4	0	1098
20190329	2096	12626	1	0	0	NULL	0	2	2	3	0	2
20190430	2096	878	2	0	0	NULL	0	NULL	NULL	NULL	NULL	3
20190430	2096	19088	10	0	0	NULL	0	2	2	NULL	NULL	10
20190430	2096	14655	21	2585	0	NULL	0	NULL	NULL	15	0	471
20190329	2096	3204	97	0	0	NULL	0	2	3	9	0	97
20190430	2096	18376	0	988	0	0	0	2	0	3	13	820
20190430	2096	4443	9	0	0	0	0	NULL	NULL	0	0	14
20190430	2096	5884	1301	464	0	NULL	0	2	0	45	0	222
20190329	2096	12223	18	0	0	NULL	0	2	0	0	85	57
20190329	2096	17287	7	839	0	NULL	0	NULL	NULL	0	8	1158
20190329	2096	14861	11	0	0	NULL	0	NULL	NULL	NULL	NULL	20
20190430	2096	12945	192	3431	0	NULL	1	NULL	NULL	15	2	2532
20190329	2096	19884	28	140	0	NULL	0	2	0	6	2	525
20190430	2096	11583	205	0	0	NULL	0	NULL	NULL	NULL	NULL	348
20190430	2096	17773	145	0	0	NULL	0	NULL	NULL	20	0	66
20190329	2096	8663	137	0	0	0	1	2	0	1	0	544
20190430	2096	10359	57	0	0	NULL	0	NULL	NULL	0	8	198
20190430	2096	6678	20	0	0	NULL	0	2	1	9	0	36
20190430	2096	4068	4	0	0	NULL	1	NULL	NULL	42	4	39
20190430	2096	10354	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	13929	366	1715	0	0	1	NULL	NULL	19	0	2060
20190430	2096	4946	14	0	0	NULL	0	2	2	NULL	NULL	14
20190329	2096	2153	0	0	0	NULL	0	2	1	39	2	103
20190430	2096	15614	0	0	0	NULL	0	2	0	0	4	714
20190329	2096	1395	200	2248	0	2	1	2	0	0	7	2758
20190430	2096	6129	4	0	0	NULL	0	NULL	NULL	204	4	314
20190430	2096	16875	214	4231	0	NULL	0	2	0	74	3	2290
20190329	2096	14403	222	0	0	NULL	0	NULL	NULL	NULL	NULL	338
20190430	2096	14832	24	0	0	NULL	0	NULL	NULL	56	9	358
20190329	2096	11275	2	0	0	2	0	2	2	1	0	47
20190329	2096	14911	686	0	0	NULL	0	NULL	NULL	NULL	NULL	809
20190329	2096	2661	107	0	0	NULL	0	2	2	35	0	105
20190430	2096	12299	7	0	0	NULL	0	2	0	25	0	18
20190329	2096	8063	0	0	0	NULL	0	NULL	NULL	0	0	31
20190430	2096	10652	568	0	0	NULL	1	2	0	0	9	700
20190329	2096	12390	686	192	0	NULL	0	NULL	NULL	0	6	1306
20190329	2096	14948	11	2560	0	0	1	2	0	42	0	840
20190430	2096	12479	0	0	0	NULL	1	2	0	0	0	0
20190329	2096	19639	0	0	0	NULL	0	2	2	NULL	NULL	0
20190430	2096	20611	66	0	0	NULL	0	NULL	NULL	NULL	NULL	119
20190329	2096	4551	5	762	0	NULL	1	2	0	77	1	996
20190430	2096	10387	23	0	0	NULL	0	2	0	NULL	NULL	66
20190430	2096	1867	150	0	0	NULL	0	NULL	NULL	NULL	NULL	282
20190329	2096	5756	35	0	0	NULL	1	NULL	NULL	0	5	112
20190430	2096	14391	156	2151	0	NULL	1	2	0	0	5	982
20190329	2096	11578	2	0	0	NULL	0	NULL	NULL	6	0	14
20190329	2096	15612	15	1257	0	4	0	NULL	NULL	20	1	3905
20190430	2096	19326	46	1214	0	NULL	1	2	1	4	0	1704
20190430	2096	19741	0	0	0	NULL	0	2	1	0	0	0
20190329	2096	5784	20	0	0	NULL	0	NULL	NULL	0	1	32
20190329	2096	825	21	1482	0	NULL	1	NULL	NULL	19	0	969
20190329	2096	10182	46	1157	0	NULL	1	2	0	0	20	1549
20190329	2096	11022	1	0	0	NULL	0	NULL	NULL	2	0	34
20190329	2096	9572	408	0	0	0	0	NULL	NULL	2	1	733
20190430	2096	1653	44	0	0	NULL	0	NULL	NULL	41	0	26
20190329	2096	18725	52	791	0	0	1	NULL	NULL	25	0	2765
20190329	2096	18672	60	0	0	NULL	0	2	0	16	3	132
20190430	2096	6611	262	0	0	NULL	0	NULL	NULL	18	0	-211
20190329	2096	18732	50	0	0	0	0	2	2	9	1	245
20190329	2096	18138	291	191	0	NULL	0	NULL	NULL	33	0	880
20190430	2096	12249	201	0	0	NULL	0	NULL	NULL	17	1	186
20190430	2096	10967	9	0	0	NULL	0	NULL	NULL	NULL	NULL	16
20190329	2096	3960	15	437	0	NULL	1	2	0	12	0	700
20190430	2096	17416	25	0	0	NULL	0	2	1	NULL	NULL	17
20190329	2096	18106	22	0	0	NULL	0	2	3	NULL	NULL	55
20190430	2096	19452	235	0	0	NULL	1	2	0	0	4	330
20190329	2096	14639	198	893	0	NULL	0	NULL	NULL	0	0	1619
20190329	2096	133	258	82	0	NULL	0	NULL	NULL	23	3	493
20190430	2096	15149	5	0	0	NULL	0	2	2	NULL	NULL	5
20190430	2096	11000	100	482	0	NULL	0	2	0	0	12	524
20190329	2096	13472	91	0	0	NULL	0	NULL	NULL	0	6	180
20190430	2096	17140	351	0	0	NULL	0	NULL	NULL	1	0	371
20190430	2096	19220	41	195	0	NULL	0	NULL	NULL	0	11	373
20190430	2096	16949	5	0	0	NULL	0	NULL	NULL	20	1	22
20190430	2096	14680	235	2341	0	0	0	2	2	9	38	1005
20190430	2096	5646	201	1096	0	NULL	1	NULL	NULL	0	4	1238
20190329	2096	6349	52	4342	0	NULL	0	2	0	12	24	488
20190329	2096	18426	268	0	0	NULL	1	NULL	NULL	12	5	396
20190329	2096	7585	32	0	0	NULL	0	2	2	NULL	NULL	33
20190430	2096	9496	61	0	0	NULL	0	2	2	2	65	140
20190329	2096	17836	550	0	0	NULL	1	NULL	NULL	NULL	NULL	480
20190329	2096	11746	15	0	0	NULL	1	NULL	NULL	13	0	54
20190430	2096	11511	54	77	0	NULL	1	2	2	0	0	292
20190329	2096	338	9	1429	0	NULL	0	2	2	43	0	1239
20190329	2096	4753	0	0	0	NULL	0	NULL	NULL	53	0	166
20190430	2096	19293	53	57	0	1	0	2	0	6	0	497
20190430	2096	4134	50	0	0	NULL	0	2	2	NULL	NULL	51
20190430	2096	19012	2	0	0	NULL	0	NULL	NULL	NULL	NULL	3
20190430	2096	18258	9	0	0	NULL	1	NULL	NULL	0	0	16
20190430	2096	15553	84	0	0	NULL	1	2	2	80	0	147
20190329	2096	17874	93	2524	0	NULL	0	NULL	NULL	62	1	2717
20190430	2096	17220	765	0	0	NULL	1	2	0	0	5	1046
20190329	2096	17547	3	493	0	NULL	0	2	0	7	2	611
20190329	2096	19055	831	0	0	NULL	0	2	0	4	1	637
20190329	2096	17635	886	1515	0	NULL	0	NULL	NULL	38	3	2938
20190329	2096	14465	1	0	0	NULL	0	NULL	NULL	0	0	2
20190329	2096	13705	5	12	1	0	0	NULL	NULL	33	0	83
20190329	2096	2573	0	0	0	NULL	0	NULL	NULL	0	5	1
20190430	2096	15002	3	144	0	NULL	1	NULL	NULL	29	0	625
20190329	2096	292	6	0	0	NULL	0	NULL	NULL	18	0	120
20190329	2096	15293	390	779	0	NULL	0	NULL	NULL	0	7	2182
20190430	2096	10423	10	0	0	NULL	0	1	2	0	1	13
20190430	2096	6585	9	0	0	NULL	1	NULL	NULL	17	0	40
20190329	2096	11501	249	0	0	NULL	0	2	0	2	0	211
20190329	2096	9085	15	411	0	NULL	1	NULL	NULL	NULL	NULL	1045
20190430	2096	1397	0	26	0	NULL	0	NULL	NULL	0	3	337
20190329	2096	2192	9	0	0	NULL	0	NULL	NULL	0	0	40
20190430	2096	1894	5	0	0	NULL	0	2	2	9	0	101
20190329	2096	11229	62	2329	0	NULL	0	2	1	6	3	2075
20190430	2096	9001	69	0	0	NULL	1	NULL	NULL	19	0	-63
20190430	2096	7012	84	0	0	NULL	1	2	0	10	0	100
20190329	2096	10926	59	7334	0	0	0	2	0	18	9	1987
20190329	2096	15709	11	0	0	NULL	0	NULL	NULL	0	12	23
20190430	2096	6953	0	0	0	NULL	0	NULL	NULL	0	0	0
20190430	2096	10835	145	1438	0	NULL	0	NULL	NULL	0	8	1310
20190329	2096	3870	48	2340	0	0	1	2	1	12	5	204
20190329	2096	9417	693	0	0	NULL	1	NULL	NULL	0	20	1987
20190430	2096	935	40	722	0	NULL	1	1	2	6	0	1770
20190329	2096	13489	47	0	0	NULL	0	2	2	NULL	NULL	46
20190430	2096	1951	135	946	0	NULL	1	NULL	NULL	NULL	NULL	1514
20190430	2096	17144	316	0	0	NULL	0	NULL	NULL	NULL	NULL	508
20190329	2096	3972	6	0	0	0	0	2	2	0	4	191
20190430	2096	4920	0	0	0	NULL	0	NULL	NULL	0	0	0
20190430	2096	18331	5	0	0	NULL	0	NULL	NULL	10	0	16
20190329	2096	7069	66	781	0	NULL	1	2	0	25	0	839
20190329	2096	5787	118	0	0	NULL	0	NULL	NULL	0	2	275
20190430	2096	13029	624	1897	0	NULL	1	2	0	14	1	2291
20190329	2096	9485	48	588	0	NULL	0	2	0	74	10	856
20190430	2096	9144	3	0	0	NULL	0	NULL	NULL	0	0	5
20190430	2096	2579	184	0	0	NULL	0	NULL	NULL	NULL	NULL	-189
20190430	2096	12867	412	0	0	NULL	0	NULL	NULL	0	7	627
20190329	2096	4424	16	455	0	NULL	0	2	0	0	28	724
20190430	2096	7085	156	0	0	NULL	0	2	0	65	1	430
20190430	2096	9940	99	678	0	NULL	1	2	0	0	4	1248
20190329	2096	8409	10	0	0	NULL	0	2	1	0	2	10
20190329	2096	16471	12	0	0	NULL	0	2	2	NULL	NULL	-1
20190430	2096	16405	0	0	0	NULL	0	2	2	0	0	0
20190430	2096	17468	199	0	0	NULL	0	NULL	NULL	36	0	-31
20190430	2096	13512	383	0	0	NULL	1	NULL	NULL	34	0	295
20190430	2096	2306	606	0	0	NULL	0	2	0	0	2	725
20190430	2096	16674	125	580	0	NULL	0	2	0	21	7	1064
20190430	2096	17608	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190329	2096	5134	43	0	0	NULL	0	2	2	0	0	0
20190430	2096	9288	176	1968	0	NULL	0	2	2	8	0	866
20190430	2096	17805	154	0	0	NULL	0	NULL	NULL	NULL	NULL	255
20190329	2096	8654	124	0	0	NULL	0	2	0	9	0	390
20190329	2096	672	44	0	0	NULL	0	NULL	NULL	12	0	-14
20190430	2096	13505	251	322	0	NULL	0	NULL	NULL	0	6	956
20190430	2096	10330	79	0	0	NULL	0	NULL	NULL	0	5	187
20190329	2096	1392	NULL	NULL	0	NULL	1	2	0	NULL	NULL	282
20190329	2096	18709	27	0	0	0	0	2	0	73	2	482
20190430	2096	8942	9	0	0	NULL	1	NULL	NULL	34	4	42
20190329	2096	515	9	0	0	NULL	1	2	0	13	3	58
20190430	2096	14083	76	0	0	NULL	0	NULL	NULL	20	0	102
20190329	2096	12486	103	0	0	NULL	0	2	0	0	12	205
20190329	2096	10296	10	1942	0	NULL	1	2	1	19	3	1616
20190329	2096	11082	18	0	0	NULL	0	NULL	NULL	27	0	344
20190329	2096	19157	1114	0	0	NULL	0	2	0	NULL	NULL	1874
20190329	2096	20373	12	0	0	NULL	0	NULL	NULL	0	0	19
20190430	2096	7332	13	1029	0	NULL	1	2	0	0	11	1030
20190329	2096	222	6	334	0	NULL	0	2	3	13	0	679
20190430	2096	1582	19	0	0	NULL	0	NULL	NULL	41	0	42
20190329	2096	17895	4	0	0	NULL	0	NULL	NULL	0	4	23
20190430	2096	19113	700	0	0	NULL	1	2	0	6	0	915
20190329	2096	7648	1017	0	0	NULL	1	NULL	NULL	0	0	350
20190430	2096	4733	0	0	0	NULL	0	NULL	NULL	63	0	99
20190329	2096	15582	56	0	0	NULL	0	2	2	NULL	NULL	55
20190329	2096	16043	15	0	0	NULL	0	NULL	NULL	25	2	202
20190430	2096	12382	0	7	0	NULL	0	NULL	NULL	0	0	100
20190430	2096	13730	53	0	0	NULL	0	NULL	NULL	19	3	121
20190430	2096	2514	115	0	0	NULL	0	NULL	NULL	0	0	453
20190329	2096	14710	3	0	0	NULL	0	NULL	NULL	0	0	21
20190329	2096	11939	27	329	0	NULL	0	NULL	NULL	11	2	798
20190329	2096	17608	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	13746	192	0	0	NULL	0	NULL	NULL	0	0	28
20190329	2096	20316	7	0	0	NULL	0	NULL	NULL	0	0	12
20190329	2096	4618	0	0	0	NULL	1	NULL	NULL	0	3	9
20190430	2096	76	58	0	0	NULL	0	NULL	NULL	0	2	197
20190329	2096	2273	NULL	NULL	0	NULL	0	2	0	NULL	NULL	10
20190329	2096	6062	11	94	0	NULL	0	2	1	5	4	482
20190329	2096	11600	0	0	0	NULL	1	2	0	NULL	NULL	10
20190430	2096	3142	4	0	0	NULL	0	2	3	6	0	35
20190329	2096	9736	232	0	0	NULL	0	NULL	NULL	35	0	239
20190430	2096	677	8	395	0	1	1	NULL	NULL	0	14	201
20190430	2096	9276	199	55	0	NULL	0	2	0	NULL	NULL	532
20190430	2096	3013	5	0	0	NULL	1	NULL	NULL	0	0	9
20190329	2096	1150	12	0	0	NULL	0	NULL	NULL	0	5	96
20190430	2096	19630	17	0	0	NULL	0	2	0	58	0	207
20190430	2096	1825	51	929	0	NULL	0	NULL	NULL	0	3	1341
20190329	2096	17253	56	0	0	NULL	0	2	3	10	0	140
20190329	2096	18897	618	0	0	NULL	1	2	0	0	3	510
20190430	2096	17317	1368	0	0	NULL	0	2	2	0	2	1476
20190430	2096	15147	18	0	0	NULL	0	NULL	NULL	4	1	21
20190329	2096	14010	244	0	0	0	0	2	1	121	1	330
20190430	2096	11480	255	435	0	NULL	0	2	0	NULL	NULL	939
20190329	2096	1375	98	0	0	NULL	0	NULL	NULL	53	1	165
20190430	2096	2082	29	0	0	NULL	0	NULL	NULL	NULL	NULL	77
20190430	2096	15551	74	0	0	NULL	0	2	3	1	2	165
20190430	2096	7283	4	1555	0	NULL	0	2	2	16	0	2972
20190329	2096	13994	12	0	0	NULL	0	1	1	NULL	NULL	39
20190329	2096	10260	4	1514	0	NULL	1	2	2	12	0	456
20190430	2096	16653	54	6	0	NULL	0	2	2	0	3	156
20190329	2096	3661	50	1113	0	NULL	1	NULL	NULL	18	0	635
20190430	2096	15644	31	1087	0	NULL	1	NULL	NULL	36	1	319
20190329	2096	2718	478	7	0	NULL	1	2	0	33	10	886
20190430	2096	18695	142	0	0	NULL	0	NULL	NULL	13	1	162
20190430	2096	16879	4	0	0	NULL	0	NULL	NULL	64	0	17
20190430	2096	11339	53	1654	0	0	0	2	1	0	11	1282
20190430	2096	2697	148	0	0	NULL	1	NULL	NULL	24	1	-156
20190430	2096	10934	78	0	0	NULL	0	2	0	24	0	36
20190430	2096	1905	0	0	0	NULL	1	2	0	NULL	NULL	10
20190430	2096	1719	6	856	0	NULL	0	NULL	NULL	NULL	NULL	1936
20190430	2096	4401	20	1959	0	0	1	2	4	15	0	-190
20190430	2096	4286	1573	2759	0	1	0	2	2	32	1	3411
20190430	2096	811	18	0	0	NULL	1	NULL	NULL	1	0	29
20190430	2096	19751	1	0	0	NULL	0	NULL	NULL	35	1	166
20190430	2096	13626	57	0	0	NULL	0	NULL	NULL	15	1	133
20190430	2096	17022	164	1714	0	0	1	2	1	5	0	392
20190329	2096	5190	14	0	0	NULL	0	2	4	NULL	NULL	14
20190329	2096	4548	57	0	0	NULL	1	NULL	NULL	10	5	135
20190430	2096	14226	649	679	0	NULL	0	2	0	20	2	1230
20190430	2096	6171	263	0	0	NULL	0	2	0	2	1	288
20190430	2096	517	105	668	0	NULL	1	2	0	0	0	1169
20190329	2096	4920	0	0	0	NULL	0	NULL	NULL	0	0	0
20190329	2096	17868	1	1215	0	0	0	2	0	0	5	1146
20190430	2096	15527	143	92	0	NULL	0	NULL	NULL	25	0	436
20190430	2096	300	69	0	0	NULL	0	1	1	11	0	99
20190329	2096	4859	63	0	0	NULL	0	2	0	27	6	298
20190430	2096	16823	15	785	0	1	1	NULL	NULL	25	0	717
20190430	2096	19907	2	636	0	NULL	0	2	2	45	6	566
20190430	2096	5681	5	0	0	NULL	0	NULL	NULL	0	1	19
20190430	2096	6351	261	866	0	NULL	0	2	0	3	0	1657
20190430	2096	18188	3	0	0	NULL	0	NULL	NULL	16	3	45
20190329	2096	20842	0	0	0	NULL	0	NULL	NULL	0	0	0
20190329	2096	4862	1	4551	0	0	0	2	2	1	3	988
20190329	2096	11860	419	0	0	NULL	0	NULL	NULL	69	0	-47
20190430	2096	10095	24	0	0	NULL	0	1	2	118	0	104
20190329	2096	2486	41	291	0	0	0	NULL	NULL	0	8	953
20190430	2096	79	3	0	0	NULL	1	NULL	NULL	21	2	229
20190329	2096	8772	15	0	0	NULL	1	NULL	NULL	19	2	26
20190329	2096	1650	22	685	0	NULL	0	NULL	NULL	0	0	236
20190329	2096	10983	10	0	0	0	1	2	1	20	0	108
20190430	2096	13814	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190329	2096	2671	136	0	0	NULL	0	NULL	NULL	NULL	NULL	279
20190430	2096	2999	426	0	0	NULL	1	2	0	0	6	355
20190430	2096	19503	0	0	0	NULL	0	NULL	NULL	0	0	0
20190329	2096	11891	0	0	0	NULL	0	NULL	NULL	0	4	359
20190430	2096	5214	33	0	0	NULL	0	NULL	NULL	52	2	545
20190329	2096	5102	10	0	0	0	1	2	0	18	0	210
20190329	2096	8902	0	0	0	NULL	0	NULL	NULL	NULL	NULL	0
20190430	2096	12386	481	0	0	NULL	1	2	1	55	6	433
20190430	2096	18905	54	0	0	NULL	0	2	0	0	5	96
20190329	2096	18169	1456	0	0	NULL	0	NULL	NULL	NULL	NULL	1354
20190430	2096	13044	51	150	0	0	0	2	0	48	3	1107
20190430	2096	6631	14	0	0	NULL	1	NULL	NULL	NULL	NULL	26
20190430	2096	20161	147	0	0	NULL	0	NULL	NULL	1	0	122
20190329	2096	2618	6	887	0	NULL	0	2	0	0	6	517
20190430	2096	13033	5	0	0	NULL	0	2	2	6	0	27
20190329	2096	4958	705	0	0	NULL	0	2	0	6	4	856
20190329	2096	13592	48	0	0	NULL	0	NULL	NULL	21	1	58
20190329	2096	278	3	0	0	NULL	0	NULL	NULL	25	0	109
20190430	2096	18719	3	4279	0	NULL	0	2	1	85	0	201
20190329	2096	16894	0	0	0	NULL	0	2	0	3	2	279
20190329	2096	18688	122	0	0	NULL	1	2	1	35	4	-45
20190430	2096	10800	303	2412	0	NULL	0	2	2	47	5	1579
20190329	2096	14338	1556	0	0	NULL	0	2	0	0	7	1596
20190430	2096	8075	0	0	0	NULL	0	1	2	NULL	NULL	0
20190329	2096	12158	86	0	0	NULL	0	2	0	0	0	153
20190329	2096	2463	0	0	0	NULL	0	NULL	NULL	11	6	230
20190329	2096	1452	3	6437	0	1	0	2	0	0	10	10411
20190430	2096	15086	10	0	0	NULL	0	NULL	NULL	NULL	NULL	19
20190430	2096	14379	30	250	0	0	0	2	0	4	0	566
20190329	2096	6429	315	2071	0	NULL	1	NULL	NULL	0	6	2596
20190430	2096	7605	1	0	0	NULL	0	2	0	0	0	27
20190430	2096	16897	236	5050	0	0	1	2	0	0	1	2708
20190329	2096	8552	1	0	0	NULL	0	NULL	NULL	0	0	2
20190329	2096	2266	18	0	0	NULL	1	2	0	12	0	238
20190329	2096	17088	14	0	0	NULL	0	1	3	NULL	NULL	0
20190329	2096	20031	42	0	0	NULL	0	2	2	71	2	159
20190430	2096	1546	49	223	0	NULL	0	NULL	NULL	0	19	992
20190430	2096	10577	171	0	0	NULL	1	NULL	NULL	17	0	230
20190430	2096	14850	32	0	0	NULL	0	2	3	NULL	NULL	33
20190430	2096	1815	604	864	0	NULL	0	NULL	NULL	0	3	1990
20190329	2096	10947	300	0	0	NULL	0	NULL	NULL	28	0	737
20190329	2096	18372	2	0	0	NULL	0	NULL	NULL	NULL	NULL	2
20190430	2096	19055	841	0	0	NULL	0	2	0	1	0	645
20190329	2096	15834	40	0	0	NULL	0	2	1	7	0	26
20190430	2096	6025	15	0	0	NULL	0	2	0	42	0	-5
20190329	2096	1779	222	1979	0	0	0	NULL	NULL	14	4	1018
20190430	2096	2573	0	0	0	NULL	0	NULL	NULL	0	5	1
20190430	2096	18442	2	295	0	NULL	1	NULL	NULL	84	0	590
20190329	2096	16645	149	0	0	NULL	0	NULL	NULL	12	0	162
